Category,Page,Post Type,Rating,Debate,share_count,reaction_count,comment_count
2,7,1,3,0,23.0,277.0,278.0
2,7,1,3,0,6.0,121.0,3.0
2,7,1,3,0,27.0,388.0,230.0
2,7,1,3,0,35.0,288.0,110.0
2,7,1,3,0,13.0,65.0,29.0
2,7,1,3,0,12233.0,21425.0,1005.0
2,7,1,3,0,9.0,59.0,3.0
2,7,1,3,0,8.0,187.0,116.0
2,7,1,3,0,46.0,134.0,32.0
2,7,1,3,0,36.0,292.0,172.0
2,7,1,3,0,10.0,103.0,52.0
2,7,1,3,0,14.0,177.0,112.0
2,7,1,3,0,25.0,218.0,149.0
2,7,1,3,0,18.0,655.0,130.0
2,7,1,3,0,12.0,22.0,23.0
2,7,1,3,0,49.0,244.0,66.0
2,7,1,3,0,10.0,161.0,86.0
2,7,4,3,0,3.0,30.0,16.0
2,7,1,3,0,4.0,35.0,33.0
2,7,1,3,0,40.0,179.0,74.0
2,7,4,3,0,80.0,263.0,34.0
2,7,1,3,0,32.0,518.0,102.0
2,7,1,3,0,22.0,427.0,61.0
2,7,1,3,0,2.0,19.0,7.0
2,7,2,4,0,36.0,189.0,27.0
2,7,1,3,0,86.0,961.0,106.0
2,7,1,3,0,238.0,1942.0,405.0
2,7,1,3,0,15.0,154.0,75.0
2,7,1,3,0,23.0,616.0,70.0
2,7,1,3,0,19.0,598.0,33.0
2,7,1,3,0,10.0,71.0,52.0
2,7,1,3,0,3.0,17.0,7.0
2,7,1,3,0,11.0,31.0,26.0
2,7,1,3,0,5.0,40.0,8.0
2,7,4,3,1,37.0,342.0,158.0
2,7,1,3,1,352.0,2422.0,169.0
2,7,4,3,1,61.0,608.0,91.0
2,7,1,3,1,16.0,120.0,43.0
2,7,4,3,1,55.0,269.0,103.0
2,7,4,3,1,29.0,172.0,52.0
2,7,4,3,1,40.0,978.0,144.0
2,7,1,3,0,411.0,5404.0,187.0
2,7,4,3,1,13.0,108.0,57.0
2,7,4,3,1,99.0,668.0,68.0
2,7,4,3,1,14.0,116.0,54.0
2,7,4,3,1,11.0,118.0,105.0
2,7,4,3,1,8.0,59.0,32.0
2,7,1,3,1,119.0,278.0,75.0
2,7,4,3,1,46.0,745.0,109.0
2,7,4,3,1,14.0,111.0,68.0
2,7,4,3,1,161.0,2538.0,230.0
2,7,4,3,1,23.0,329.0,109.0
2,7,1,3,1,995.0,9263.0,554.0
2,7,4,3,1,9.0,260.0,126.0
2,7,4,3,1,85.0,1095.0,160.0
2,7,4,3,1,18.0,407.0,145.0
2,7,4,3,1,37.0,315.0,160.0
2,7,1,3,1,40.0,623.0,96.0
2,7,4,3,1,509.0,2292.0,202.0
2,7,4,3,1,25.0,428.0,54.0
2,7,1,3,1,7.0,162.0,26.0
2,7,4,3,1,77.0,416.0,155.0
2,7,4,3,1,6857.0,28505.0,1636.0
2,7,4,3,1,48.0,536.0,215.0
2,7,1,3,1,1849.0,2352.0,181.0
2,7,4,3,1,91.0,1294.0,141.0
2,7,4,3,1,24.0,321.0,73.0
2,7,4,3,1,337.0,1519.0,473.0
2,7,1,3,1,22.0,325.0,78.0
2,7,4,3,1,65.0,554.0,189.0
2,7,4,3,1,34.0,457.0,132.0
2,7,4,3,1,190.0,2014.0,369.0
2,7,1,3,1,774.0,3586.0,208.0
2,7,4,3,1,117.0,1229.0,120.0
2,7,4,3,1,576.0,2749.0,427.0
2,7,1,3,1,48.0,394.0,109.0
2,7,4,3,1,50.0,464.0,114.0
2,7,4,3,1,33.0,161.0,69.0
2,7,1,3,1,164.0,1988.0,163.0
2,7,1,3,1,217.0,1836.0,165.0
2,7,1,3,1,108.0,816.0,524.0
2,7,1,3,1,212.0,4119.0,188.0
2,7,1,3,1,86.0,1460.0,160.0
2,7,1,3,1,12.0,183.0,81.0
2,7,4,3,1,584.0,1201.0,197.0
2,7,1,3,1,25.0,250.0,165.0
2,7,1,3,1,325.0,1928.0,132.0
2,7,1,3,1,37.0,489.0,246.0
2,7,1,3,1,2197.0,5176.0,1521.0
2,7,1,3,1,13.0,195.0,69.0
2,7,1,3,1,478.0,2215.0,220.0
2,7,1,3,1,189.0,1394.0,159.0
2,7,1,3,1,187.0,1974.0,183.0
2,7,1,3,1,10.0,112.0,30.0
2,7,1,3,1,27.0,377.0,305.0
2,7,1,3,1,18.0,621.0,65.0
2,7,1,3,1,1579.0,5525.0,1419.0
2,7,1,3,1,96.0,807.0,208.0
2,7,1,3,1,50.0,827.0,86.0
2,7,1,3,1,5.0,122.0,34.0
2,7,1,3,1,35.0,255.0,49.0
2,7,1,3,1,177.0,1397.0,133.0
2,7,1,3,1,965.0,10414.0,551.0
2,7,1,3,1,9.0,255.0,27.0
2,7,1,3,1,23.0,254.0,103.0
2,7,1,3,1,19.0,306.0,70.0
2,7,1,3,1,53.0,362.0,34.0
2,7,1,3,1,17.0,186.0,203.0
2,7,1,3,1,41.0,237.0,25.0
2,7,1,3,1,825.0,1708.0,404.0
2,7,1,3,1,37.0,197.0,70.0
2,7,1,3,1,93.0,770.0,190.0
2,7,1,3,1,284.0,1246.0,151.0
2,7,1,3,1,9.0,208.0,60.0
2,7,1,3,0,18.0,188.0,24.0
2,7,1,3,1,2.0,31.0,32.0
2,7,1,3,0,5.0,189.0,92.0
2,7,1,3,0,18.0,110.0,13.0
2,7,1,3,1,22.0,773.0,55.0
2,7,1,3,1,432.0,2016.0,723.0
2,7,1,3,1,101.0,659.0,377.0
2,7,1,3,1,11.0,150.0,17.0
2,7,1,3,1,24.0,192.0,55.0
2,7,1,3,1,129.0,830.0,178.0
2,7,1,3,1,66.0,534.0,141.0
2,7,1,3,1,69.0,690.0,432.0
2,7,1,3,1,75.0,887.0,197.0
2,7,1,3,1,48.0,978.0,139.0
2,7,1,3,1,265.0,3232.0,241.0
2,7,1,3,1,420.0,3347.0,1576.0
2,7,1,3,1,473.0,2070.0,1293.0
2,7,1,3,1,65.0,1070.0,153.0
2,7,1,3,1,13.0,98.0,30.0
2,7,4,3,1,82.0,468.0,165.0
2,7,1,3,1,245.0,3767.0,222.0
2,7,1,3,1,62.0,1273.0,79.0
2,7,1,3,1,29.0,553.0,288.0
2,7,1,3,0,10.0,107.0,34.0
2,7,1,3,1,30.0,255.0,43.0
2,7,1,3,0,12.0,46.0,19.0
2,7,1,3,1,51.0,702.0,103.0
2,7,1,3,1,5.0,163.0,38.0
2,7,1,3,1,363.0,3317.0,180.0
2,7,1,3,1,101.0,1665.0,108.0
2,7,1,3,1,53.0,741.0,135.0
2,7,1,3,0,29.0,170.0,55.0
2,7,1,3,0,37.0,415.0,99.0
2,7,1,3,0,7.0,48.0,20.0
2,7,1,3,0,3.0,12.0,1.0
2,7,1,3,0,90.0,1225.0,186.0
2,7,1,3,1,64.0,1441.0,294.0
2,7,2,4,0,222.0,1043.0,39.0
2,7,1,3,0,13.0,210.0,89.0
2,7,1,3,0,7.0,57.0,12.0
2,7,1,3,0,162.0,1805.0,51.0
2,7,1,3,0,20.0,78.0,34.0
2,7,1,3,1,133.0,1198.0,324.0
2,7,1,3,1,13.0,180.0,115.0
2,7,1,3,1,3.0,63.0,21.0
2,7,1,3,0,6.0,98.0,25.0
2,7,1,3,0,663.0,5742.0,456.0
2,7,1,3,0,113.0,525.0,65.0
2,7,1,3,0,37.0,404.0,62.0
2,7,1,3,0,94.0,1401.0,537.0
2,7,1,3,0,18.0,50.0,26.0
2,7,1,3,0,7.0,147.0,9.0
2,7,1,3,0,15.0,95.0,43.0
2,7,1,3,1,16.0,203.0,37.0
2,7,1,3,0,1286.0,8025.0,238.0
2,7,1,3,0,94.0,385.0,32.0
2,7,1,3,0,1127.0,6443.0,201.0
2,7,1,3,0,190.0,1974.0,408.0
3,8,1,1,0,57.0,196.0,19.0
3,8,1,1,0,247.0,1682.0,292.0
3,8,1,3,0,182.0,860.0,292.0
3,8,1,3,0,60.0,254.0,97.0
3,8,1,3,0,29.0,153.0,11.0
3,8,1,3,0,5434.0,7211.0,3667.0
3,8,1,1,0,615.0,1104.0,178.0
3,8,1,3,0,401.0,672.0,58.0
3,8,1,3,0,591.0,1361.0,251.0
3,8,1,2,0,179.0,354.0,45.0
3,8,1,1,0,252.0,680.0,145.0
3,8,1,3,0,193.0,1015.0,112.0
3,8,1,3,0,21.0,111.0,11.0
3,8,1,1,0,33.0,75.0,1.0
3,8,1,1,0,246.0,1272.0,20.0
3,8,1,2,0,248.0,1174.0,23.0
3,8,1,3,0,21.0,66.0,6.0
3,8,1,1,0,2361.0,3757.0,823.0
3,8,1,2,0,203.0,2115.0,40.0
3,8,1,1,0,309.0,2167.0,49.0
3,8,1,3,0,272.0,2409.0,53.0
3,8,1,1,0,748.0,1417.0,71.0
3,8,1,3,0,1640.0,2676.0,284.0
3,8,1,1,0,52.0,131.0,25.0
3,8,1,1,0,635.0,1604.0,296.0
3,8,1,2,0,33.0,204.0,28.0
3,8,1,1,0,87.0,707.0,24.0
3,8,1,2,0,244.0,813.0,77.0
3,8,1,1,0,471.0,1374.0,89.0
3,8,1,1,0,1925.0,3618.0,218.0
3,8,1,1,0,645.0,740.0,59.0
3,8,1,1,0,117.0,538.0,24.0
3,8,1,3,0,52.0,154.0,103.0
3,8,1,1,0,31.0,130.0,8.0
3,8,1,3,0,441.0,5497.0,608.0
3,8,1,1,0,47.0,198.0,20.0
3,8,1,3,0,51.0,86.0,12.0
3,8,1,1,0,110.0,686.0,292.0
3,8,1,3,0,266.0,1714.0,750.0
3,8,1,3,0,46.0,265.0,131.0
3,8,1,3,0,63.0,467.0,171.0
3,8,1,3,0,3.0,24.0,2.0
3,8,1,1,0,29.0,59.0,30.0
3,8,1,4,0,25.0,75.0,11.0
3,8,1,3,0,302.0,1004.0,432.0
3,8,1,3,0,38.0,61.0,11.0
3,8,1,3,0,25.0,82.0,5.0
3,8,1,1,0,9686.0,6957.0,5278.0
3,8,1,1,0,207.0,899.0,132.0
3,8,1,3,0,17.0,113.0,8.0
3,8,1,1,0,322.0,512.0,32.0
3,8,1,3,0,195.0,1242.0,18.0
3,8,1,1,0,10.0,54.0,13.0
3,8,1,3,0,1113.0,7157.0,168.0
3,8,1,1,0,326.0,638.0,281.0
3,8,1,1,0,47.0,377.0,134.0
3,8,1,1,0,1151.0,2695.0,1685.0
3,8,1,3,0,2.0,34.0,34.0
3,8,1,1,0,116.0,651.0,541.0
3,8,1,2,0,518.0,977.0,70.0
3,8,1,3,0,25.0,208.0,18.0
3,8,1,1,0,5999.0,6736.0,785.0
3,8,1,2,0,3242.0,2300.0,770.0
3,8,1,1,0,401.0,943.0,87.0
3,8,1,2,0,462.0,1090.0,342.0
3,8,1,1,0,1268.0,2106.0,236.0
3,8,1,1,0,84.0,558.0,23.0
3,8,1,3,0,83.0,281.0,78.0
3,8,1,3,0,19.0,227.0,16.0
3,8,1,3,0,29.0,78.0,18.0
3,8,1,4,0,674.0,4252.0,425.0
3,8,1,1,0,83.0,1069.0,63.0
3,8,1,1,0,62.0,577.0,16.0
3,8,1,3,0,207.0,325.0,156.0
3,8,1,1,0,3100.0,3549.0,1165.0
3,8,1,1,0,1292.0,1969.0,586.0
3,8,1,3,0,2872.0,6876.0,4825.0
3,8,1,3,0,1799.0,6845.0,2463.0
3,8,1,3,0,18.0,171.0,15.0
3,8,1,3,0,32.0,65.0,22.0
3,8,1,3,0,30.0,57.0,5.0
3,8,1,3,0,41.0,321.0,15.0
3,8,1,3,0,1248.0,2246.0,754.0
3,8,1,1,0,326.0,852.0,240.0
3,8,1,3,0,140.0,234.0,102.0
3,8,1,2,0,272.0,745.0,19.0
3,8,1,1,0,1932.0,7824.0,235.0
3,8,1,3,0,30.0,315.0,2.0
3,8,1,1,0,77.0,178.0,18.0
3,8,1,3,0,843.0,1408.0,436.0
3,8,1,1,0,4817.0,5182.0,1982.0
3,8,1,3,0,1509.0,1612.0,711.0
3,8,1,2,0,1058.0,1430.0,691.0
3,8,1,1,0,337.0,1110.0,32.0
3,8,1,2,0,388.0,2374.0,56.0
3,8,1,3,0,12.0,28.0,12.0
3,8,1,1,0,1304.0,8094.0,1012.0
3,8,1,1,0,516.0,1501.0,112.0
3,8,1,3,0,53.0,181.0,50.0
3,8,1,3,0,359.0,3862.0,211.0
3,8,1,3,0,7803.0,6281.0,723.0
3,8,1,2,0,781.0,1273.0,89.0
3,8,1,1,0,341.0,1360.0,350.0
3,8,1,3,0,10.0,82.0,7.0
3,8,1,1,0,147.0,488.0,134.0
3,8,1,3,0,59.0,480.0,4.0
3,8,1,3,0,183.0,344.0,94.0
3,8,1,3,0,26.0,94.0,6.0
3,8,1,3,0,32.0,164.0,54.0
3,8,1,2,0,12696.0,31112.0,1932.0
3,8,1,1,0,636.0,1375.0,622.0
3,8,1,3,0,494.0,1223.0,2484.0
3,8,1,1,0,1565.0,3059.0,178.0
3,8,1,3,0,66.0,636.0,391.0
3,8,1,3,0,62.0,237.0,13.0
3,8,1,3,0,41.0,215.0,18.0
3,8,1,3,0,42.0,373.0,18.0
3,8,1,1,0,101.0,579.0,343.0
3,8,1,1,0,21613.0,28079.0,6711.0
3,8,1,3,0,682.0,4609.0,103.0
3,8,1,3,0,37.0,164.0,96.0
3,8,1,3,0,13.0,107.0,7.0
3,8,1,3,0,8.0,50.0,5.0
3,8,1,1,0,1865.0,2236.0,252.0
3,8,1,3,0,155.0,255.0,65.0
3,8,1,1,0,9005.0,7885.0,913.0
3,8,1,3,0,239.0,1042.0,26.0
3,8,1,1,0,1149.0,2968.0,120.0
3,8,1,3,0,2337.0,7482.0,194.0
3,8,1,1,0,365.0,502.0,109.0
3,8,1,3,0,1387.0,1851.0,313.0
3,8,1,1,0,521.0,3296.0,118.0
3,8,1,4,0,1456.0,8539.0,1353.0
3,8,1,1,0,465.0,3996.0,109.0
3,8,1,3,0,734.0,3503.0,118.0
3,8,1,3,0,241.0,2152.0,36.0
3,8,1,1,0,3216.0,7163.0,1066.0
3,8,1,3,0,91.0,506.0,152.0
3,8,1,1,0,854.0,4109.0,76.0
3,8,1,2,0,194.0,1045.0,116.0
3,8,1,1,0,54.0,140.0,18.0
3,8,1,1,0,2590.0,3037.0,481.0
3,8,1,3,0,1041.0,2843.0,73.0
3,8,1,1,0,693.0,1606.0,2109.0
3,8,1,1,0,95.0,324.0,55.0
3,8,1,1,0,27.0,384.0,12.0
3,8,1,4,0,172.0,638.0,33.0
3,8,1,3,0,472.0,2089.0,110.0
3,8,1,3,0,1064.0,954.0,359.0
3,8,1,3,0,612.0,1859.0,635.0
3,8,1,3,0,2383.0,2097.0,544.0
3,8,1,3,0,22.0,53.0,1.0
3,8,1,3,0,46.0,97.0,7.0
3,8,1,3,0,93.0,727.0,34.0
3,8,1,3,0,158.0,1119.0,18.0
3,8,1,3,0,328.0,927.0,353.0
3,8,1,1,0,1528.0,1119.0,104.0
3,8,1,1,0,1541.0,1875.0,222.0
3,8,1,3,0,32.0,34.0,8.0
3,8,1,3,0,8.0,62.0,1.0
3,8,1,1,0,44.0,145.0,15.0
3,8,1,1,0,5323.0,4317.0,1806.0
3,8,1,2,0,2918.0,9774.0,1411.0
3,8,1,3,0,618.0,1035.0,314.0
3,8,1,3,0,659.0,818.0,93.0
3,8,1,1,0,801.0,1732.0,52.0
3,8,1,3,0,11.0,57.0,2.0
3,8,1,2,0,3950.0,4740.0,745.0
3,8,1,2,0,370.0,649.0,210.0
3,8,1,3,0,1043.0,6072.0,124.0
3,8,1,3,0,301.0,991.0,185.0
3,8,1,3,0,986.0,1907.0,793.0
3,8,1,3,0,103.0,297.0,28.0
3,8,1,3,0,11.0,53.0,11.0
3,8,1,1,0,1117.0,2404.0,481.0
3,8,1,3,0,74.0,234.0,16.0
3,8,1,1,0,91.0,581.0,38.0
3,8,1,3,0,39.0,206.0,16.0
3,8,1,1,0,329.0,1267.0,166.0
3,8,1,3,0,32.0,370.0,41.0
3,8,1,3,0,63.0,650.0,27.0
3,8,1,3,0,5730.0,23202.0,710.0
3,8,2,4,0,4933.0,5569.0,635.0
3,8,1,3,0,346.0,1261.0,74.0
3,8,1,3,0,29.0,316.0,57.0
3,8,1,3,0,56.0,289.0,21.0
3,8,1,3,0,299.0,628.0,302.0
3,8,1,1,0,1227.0,2611.0,835.0
3,8,1,3,0,1316.0,3302.0,3835.0
3,8,1,3,0,317.0,1503.0,58.0
3,8,1,1,0,620.0,857.0,464.0
3,8,1,3,0,383.0,1734.0,24.0
3,8,2,4,0,14942.0,12546.0,302.0
3,8,2,4,0,6378.0,17261.0,124.0
3,8,2,3,0,23985.0,15112.0,1681.0
3,8,2,4,0,8634.0,14160.0,201.0
3,8,2,4,0,795.0,1638.0,39.0
3,8,1,3,0,131.0,1304.0,12.0
3,8,1,2,0,1121.0,1366.0,140.0
3,8,1,3,0,25.0,69.0,9.0
3,8,1,3,0,4.0,99.0,5.0
3,8,1,3,0,538.0,1733.0,976.0
3,8,1,2,0,9969.0,4700.0,746.0
3,8,1,3,0,13.0,97.0,7.0
3,8,1,3,0,9.0,110.0,6.0
3,8,1,2,0,39.0,169.0,3.0
3,8,1,2,0,4846.0,7014.0,691.0
3,8,1,1,0,1423.0,2264.0,714.0
3,8,1,2,0,799.0,4648.0,235.0
3,8,1,3,0,34.0,188.0,33.0
3,8,1,1,0,5942.0,8273.0,153.0
3,8,1,3,0,8.0,62.0,1.0
3,8,1,2,0,5496.0,4590.0,192.0
3,8,1,3,0,141.0,1601.0,26.0
3,8,1,3,0,277.0,2467.0,87.0
3,8,1,1,0,152.0,460.0,51.0
3,8,1,3,0,9.0,127.0,4.0
3,8,1,3,0,96.0,395.0,176.0
3,8,1,3,0,96.0,248.0,16.0
3,8,1,3,0,332.0,1926.0,1231.0
3,8,1,3,0,45.0,111.0,20.0
3,8,1,3,0,26.0,142.0,33.0
3,8,1,3,0,711.0,1640.0,437.0
3,8,1,3,0,34.0,364.0,25.0
3,8,1,3,0,1449.0,3426.0,56.0
3,8,1,3,0,14.0,221.0,24.0
3,8,1,3,0,29.0,252.0,93.0
3,8,1,1,0,1194.0,1894.0,150.0
3,8,1,3,0,66.0,404.0,88.0
3,8,1,3,0,246.0,1797.0,253.0
3,8,1,3,0,29.0,271.0,100.0
3,8,1,3,0,15.0,248.0,1.0
3,8,1,1,0,244.0,959.0,93.0
3,8,1,3,0,56.0,416.0,34.0
3,8,1,3,0,52.0,484.0,16.0
3,8,1,3,0,3384.0,12218.0,1415.0
3,8,2,3,1,1819.0,9235.0,160.0
3,8,2,4,0,37867.0,30610.0,719.0
3,8,2,4,0,8970.0,11470.0,122.0
3,8,2,1,0,8314.0,11684.0,101.0
3,8,1,1,0,1901.0,4030.0,2213.0
3,8,1,3,0,28.0,64.0,71.0
3,8,1,1,0,170.0,305.0,5.0
3,8,1,1,0,1119.0,2869.0,41.0
3,8,1,3,0,7.0,104.0,1.0
3,8,1,3,0,10.0,45.0,10.0
3,8,1,3,0,45.0,518.0,22.0
3,8,1,3,0,682.0,1713.0,837.0
3,8,1,1,0,457.0,523.0,51.0
3,8,1,1,0,308.0,605.0,42.0
3,8,1,1,0,7529.0,16178.0,594.0
3,8,1,3,0,119.0,247.0,12.0
3,8,1,1,0,16.0,56.0,5.0
3,8,1,2,1,2881.0,5035.0,267.0
3,8,1,3,1,196.0,810.0,46.0
3,8,1,2,1,6990.0,9375.0,1500.0
3,8,1,1,0,28.0,83.0,12.0
3,8,1,1,0,1519.0,1874.0,131.0
3,8,1,1,0,311.0,598.0,136.0
3,8,1,3,0,2821.0,5582.0,566.0
3,8,1,3,1,339.0,831.0,49.0
3,8,1,3,0,195.0,376.0,12.0
3,8,1,2,0,3330.0,4918.0,858.0
3,8,1,3,0,49.0,297.0,44.0
3,8,1,3,0,1766.0,9508.0,1620.0
3,8,1,3,0,8.0,201.0,29.0
3,8,1,3,0,180.0,773.0,23.0
3,8,1,1,0,20.0,93.0,23.0
1,9,2,4,0,2.0,26990.0,590.0
1,9,4,3,0,96.0,7580.0,364.0
1,9,1,3,0,26726.0,20354.0,1471.0
1,9,1,3,0,3899.0,12225.0,378.0
1,9,1,3,0,483.0,5317.0,101.0
1,9,4,3,0,688.0,3329.0,37.0
1,9,4,3,0,96.0,3864.0,265.0
1,9,1,3,0,4030.0,24066.0,331.0
1,9,1,3,0,33767.0,27185.0,3129.0
1,9,4,4,0,1801.0,5927.0,241.0
1,9,4,3,0,5592.0,4496.0,384.0
1,9,2,3,0,693.0,3518.0,181.0
1,9,1,3,0,2855.0,5604.0,529.0
1,9,4,4,0,4.0,16486.0,644.0
1,9,2,2,0,3.0,36556.0,1002.0
1,9,1,1,0,4338.0,18160.0,906.0
1,9,2,4,0,23015.0,43279.0,981.0
1,9,1,4,0,219688.0,100593.0,9300.0
1,9,2,3,0,50881.0,47190.0,1404.0
1,9,2,4,0,15792.0,34985.0,639.0
1,9,2,4,0,87643.0,70151.0,2035.0
1,9,1,3,0,1579.0,7170.0,326.0
1,9,1,3,0,2502.0,3784.0,153.0
1,9,1,3,0,3997.0,13299.0,273.0
1,9,1,4,0,14073.0,32698.0,633.0
1,9,4,3,0,96.0,2778.0,366.0
1,9,4,3,0,96.0,10333.0,479.0
1,9,1,3,0,9494.0,15965.0,1639.0
1,9,4,3,0,3725.0,8007.0,363.0
1,9,2,2,0,3261.0,9590.0,445.0
1,9,2,2,0,11571.0,8568.0,930.0
1,9,1,3,0,3391.0,13551.0,315.0
1,9,1,3,0,2616.0,7933.0,583.0
1,9,1,3,0,4781.0,15389.0,258.0
1,9,1,3,0,11222.0,17141.0,874.0
1,9,2,4,0,5947.0,15816.0,580.0
1,9,4,3,0,96.0,1840.0,31.0
1,9,4,4,0,96.0,1192.0,62.0
1,9,1,3,0,1290.0,2672.0,165.0
1,9,2,4,0,67482.0,57873.0,1100.0
1,9,4,3,0,96.0,545.5,131.5
1,9,1,3,0,6195.0,20340.0,528.0
1,9,1,3,0,1238.0,2797.0,448.0
1,9,4,4,0,96.0,3741.0,307.0
1,9,4,3,0,1192.0,2412.0,418.0
1,9,1,3,0,1688.0,6210.0,852.0
1,9,1,3,0,1646.0,5560.0,267.0
1,9,2,3,0,3484.0,14023.0,236.0
1,9,4,4,0,1.0,11240.0,947.0
1,9,4,3,0,2573.0,5701.0,133.0
1,9,1,3,0,15116.0,20307.0,983.0
1,9,1,3,0,13322.0,13614.0,1274.0
1,9,4,1,0,96.0,6931.0,474.0
1,9,2,2,0,21673.0,19682.0,329.0
1,9,2,4,0,22469.0,26866.0,571.0
1,9,1,3,0,1261.0,4013.0,200.0
1,9,2,4,0,17024.0,55468.0,907.0
1,9,1,3,0,2371.0,6918.0,415.0
1,9,1,3,0,642.0,2593.0,247.0
1,9,2,4,0,34574.0,42314.0,1792.0
1,9,2,4,0,95465.0,68498.0,3032.0
1,9,1,1,0,3582.0,7945.0,629.0
1,9,1,1,0,9664.0,8836.0,507.0
1,9,1,3,0,11754.0,32468.0,2584.0
1,9,4,1,0,24522.0,23284.0,985.0
1,9,2,4,0,928.0,4225.0,197.0
1,9,2,3,0,13311.0,41808.0,567.0
1,9,1,3,0,4371.0,9255.0,537.0
1,9,2,4,0,15908.0,39862.0,1034.0
1,9,2,4,0,10337.0,37123.0,637.0
1,9,4,3,0,1.0,6995.0,177.0
1,9,4,3,0,96.0,2673.0,296.0
1,9,4,3,0,96.0,2942.0,181.0
1,9,1,1,0,4749.0,7665.0,548.0
1,9,1,3,0,1529.0,3287.0,624.0
1,9,2,4,0,163398.0,111962.0,2074.0
1,9,1,3,0,25072.0,42029.0,1524.0
1,9,4,4,0,96.0,2139.0,176.0
1,9,1,3,0,505.0,2429.0,118.0
1,9,1,3,0,2586.0,5880.0,435.0
1,9,2,3,0,7958.0,22830.0,352.0
1,9,4,3,0,1598.0,2817.0,448.0
1,9,4,1,0,27845.0,16152.0,3092.0
1,9,1,3,0,2001.0,4125.0,196.0
1,9,1,3,0,2299.0,6942.0,1709.0
1,9,1,3,0,6170.0,21808.0,683.0
1,9,4,4,0,4.0,3688.0,190.0
1,9,1,4,1,229.0,984.0,100.0
1,9,1,2,0,32181.0,48387.0,2551.0
1,9,2,4,1,1.0,20036.0,521.0
1,9,2,3,0,96.0,19843.0,550.0
1,9,2,3,0,96.0,4584.0,172.0
1,9,1,3,0,3487.0,6642.0,593.0
1,9,4,4,0,2.0,12436.0,466.0
1,9,1,3,0,2896.0,9713.0,331.0
1,9,1,3,0,465.0,1839.0,111.0
1,9,2,4,0,3550.0,16026.0,709.0
1,9,2,4,0,2530.0,9010.0,325.0
1,9,2,4,0,45140.0,50278.0,2148.0
1,9,2,4,0,22056.0,37282.0,868.0
1,9,2,4,0,96.0,14736.0,604.0
1,9,4,4,0,96.0,120.0,21.0
1,9,2,4,0,204132.0,226937.0,3398.0
1,9,1,1,1,2443.0,9244.0,1090.0
1,9,1,3,1,1971.0,14502.0,1094.0
1,9,1,3,0,1054.0,4479.0,350.0
1,9,2,4,1,6185.0,27732.0,203.0
1,9,1,1,1,516.0,2397.0,334.0
1,9,4,4,1,4.0,14413.0,1974.0
1,9,4,3,1,211158.0,73348.0,13530.0
1,9,2,3,1,71217.0,149263.0,3064.0
1,9,2,4,0,4032.0,20935.0,382.0
1,9,2,3,1,506.0,4780.0,84.0
1,9,4,4,1,3387.0,4751.0,761.0
1,9,2,4,0,7700.0,25036.0,761.0
1,9,2,3,0,8168.0,15494.0,384.0
1,9,2,3,0,3169.0,7836.0,346.0
1,9,2,4,0,21563.0,33388.0,391.0
1,9,1,3,0,1451.0,4828.0,342.0
1,9,1,1,0,8236.0,12083.0,856.0
1,9,1,3,1,3985.0,12966.0,538.0
1,9,2,4,0,24499.0,47312.0,1375.0
